arch,encoder_name,train_loss,val_loss,epoch,learning_rate,final_dim,tiles_dim,logs_dir,model_dir
unet,resnet34,0.373,0.3522,22,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_22_final_dim_256_tiles_dim_512_val_loss_0.3522_train_loss_0.3730_arch_unet_encoder_name_resnet34.pt
unet,resnet34,1.0661,0.8304,1,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_1_final_dim_256_tiles_dim_512_val_loss_0.8304_train_loss_1.0661_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.847,0.7007,2,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_2_final_dim_256_tiles_dim_512_val_loss_0.7007_train_loss_0.8470_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7694,0.6745,3,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_3_final_dim_256_tiles_dim_512_val_loss_0.6745_train_loss_0.7694_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.703,0.7243,4,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_4_final_dim_256_tiles_dim_512_val_loss_0.7243_train_loss_0.7030_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6529,0.5863,5,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_5_final_dim_256_tiles_dim_512_val_loss_0.5863_train_loss_0.6529_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6108,0.562,6,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_6_final_dim_256_tiles_dim_512_val_loss_0.5620_train_loss_0.6108_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5873,0.5194,7,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_7_final_dim_256_tiles_dim_512_val_loss_0.5194_train_loss_0.5873_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5539,0.4935,8,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_8_final_dim_256_tiles_dim_512_val_loss_0.4935_train_loss_0.5539_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5535,0.4852,9,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_9_final_dim_256_tiles_dim_512_val_loss_0.4852_train_loss_0.5535_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5137,0.4689,10,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_10_final_dim_256_tiles_dim_512_val_loss_0.4689_train_loss_0.5137_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4969,0.4727,11,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_11_final_dim_256_tiles_dim_512_val_loss_0.4727_train_loss_0.4969_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.481,0.4363,12,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_12_final_dim_256_tiles_dim_512_val_loss_0.4363_train_loss_0.4810_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4616,0.4473,13,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_13_final_dim_256_tiles_dim_512_val_loss_0.4473_train_loss_0.4616_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4691,0.4009,14,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_14_final_dim_256_tiles_dim_512_val_loss_0.4009_train_loss_0.4691_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4389,0.3796,15,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_15_final_dim_256_tiles_dim_512_val_loss_0.3796_train_loss_0.4389_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4252,0.4669,16,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_16_final_dim_256_tiles_dim_512_val_loss_0.4669_train_loss_0.4252_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4176,0.3916,17,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_17_final_dim_256_tiles_dim_512_val_loss_0.3916_train_loss_0.4176_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4078,0.3911,18,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_18_final_dim_256_tiles_dim_512_val_loss_0.3911_train_loss_0.4078_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4012,0.3689,19,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_19_final_dim_256_tiles_dim_512_val_loss_0.3689_train_loss_0.4012_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.3843,0.3839,20,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_20_final_dim_256_tiles_dim_512_val_loss_0.3839_train_loss_0.3843_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.3793,0.3562,21,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_21_final_dim_256_tiles_dim_512_val_loss_0.3562_train_loss_0.3793_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.373,0.3522,22,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/best/model_epoch_22_final_dim_256_tiles_dim_512_val_loss_0.3522_train_loss_0.3730_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.3555,0.3693,23,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_23_final_dim_256_tiles_dim_512_val_loss_0.3693_train_loss_0.3555_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.3548,0.3648,24,0.001,256.0,512,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,models/model_epoch_24_final_dim_256_tiles_dim_512_val_loss_0.3648_train_loss_0.3548_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5639,0.4932,10,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_16-59-58,models/model_epoch_10_final_dim_256_tiles_dim_768_val_loss_0.4932_train_loss_0.5639_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.567,2.7308,0,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_0_final_dim_256_tiles_dim_1000_val_loss_2.7308_train_loss_0.5670_arch_unet_encoder_name_resnet34.pt
unet,resnet34,1.2001,1.2179,1,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_1_final_dim_256_tiles_dim_1000_val_loss_1.2179_train_loss_1.2001_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.9838,0.8801,2,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_2_final_dim_256_tiles_dim_1000_val_loss_0.8801_train_loss_0.9838_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.8974,0.7945,3,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_3_final_dim_256_tiles_dim_1000_val_loss_0.7945_train_loss_0.8974_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.8195,0.7588,4,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_4_final_dim_256_tiles_dim_1000_val_loss_0.7588_train_loss_0.8195_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7865,0.7019,5,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_5_final_dim_256_tiles_dim_1000_val_loss_0.7019_train_loss_0.7865_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7309,0.7056,6,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_6_final_dim_256_tiles_dim_1000_val_loss_0.7056_train_loss_0.7309_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7156,0.709,7,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_7_final_dim_256_tiles_dim_1000_val_loss_0.7090_train_loss_0.7156_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6575,0.6354,8,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_8_final_dim_256_tiles_dim_1000_val_loss_0.6354_train_loss_0.6575_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6523,0.5981,9,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_9_final_dim_256_tiles_dim_1000_val_loss_0.5981_train_loss_0.6523_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6353,0.5979,10,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_10_final_dim_256_tiles_dim_1000_val_loss_0.5979_train_loss_0.6353_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6128,0.5359,11,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_11_final_dim_256_tiles_dim_1000_val_loss_0.5359_train_loss_0.6128_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5732,0.5032,12,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_12_final_dim_256_tiles_dim_1000_val_loss_0.5032_train_loss_0.5732_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5699,0.5514,13,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_13_final_dim_256_tiles_dim_1000_val_loss_0.5514_train_loss_0.5699_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5659,0.5287,14,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_14_final_dim_256_tiles_dim_1000_val_loss_0.5287_train_loss_0.5659_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5549,0.5166,15,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_15_final_dim_256_tiles_dim_1000_val_loss_0.5166_train_loss_0.5549_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5083,0.4603,16,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_16_final_dim_256_tiles_dim_1000_val_loss_0.4603_train_loss_0.5083_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5011,0.4753,17,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_17_final_dim_256_tiles_dim_1000_val_loss_0.4753_train_loss_0.5011_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.504,0.4547,18,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_18_final_dim_256_tiles_dim_1000_val_loss_0.4547_train_loss_0.5040_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4896,0.4984,19,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_19_final_dim_256_tiles_dim_1000_val_loss_0.4984_train_loss_0.4896_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4727,0.4219,20,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_20_final_dim_256_tiles_dim_1000_val_loss_0.4219_train_loss_0.4727_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4623,0.4602,21,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_21_final_dim_256_tiles_dim_1000_val_loss_0.4602_train_loss_0.4623_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4583,0.4013,22,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_22_final_dim_256_tiles_dim_1000_val_loss_0.4013_train_loss_0.4583_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4386,0.4333,23,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_23_final_dim_256_tiles_dim_1000_val_loss_0.4333_train_loss_0.4386_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4373,0.469,24,0.001,256.0,1000,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/1000x1000/2024-07-31_17-09-39,models/model_epoch_24_final_dim_256_tiles_dim_1000_val_loss_0.4690_train_loss_0.4373_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.373,0.3522,22,0.001,256.0,0,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/512x512/2024-07-31_15-42-22,",models/best/model_epoch_22_final_dim_256_tiles_dim_512_val_loss_0.3522_train_loss_0.3730_arch_unet_encoder_name_resnet34.pt"
unet,resnet34,0.3766,3.8468,0,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_0_final_dim_256_tiles_dim_768_val_loss_3.8468_train_loss_0.3766_arch_unet_encoder_name_resnet34.pt
unet,resnet34,1.1273,0.8858,1,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_1_final_dim_256_tiles_dim_768_val_loss_0.8858_train_loss_1.1273_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.9269,0.7944,2,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_2_final_dim_256_tiles_dim_768_val_loss_0.7944_train_loss_0.9269_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.8359,0.9093,3,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_3_final_dim_256_tiles_dim_768_val_loss_0.9093_train_loss_0.8359_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7946,0.7392,4,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_4_final_dim_256_tiles_dim_768_val_loss_0.7392_train_loss_0.7946_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.7321,0.6385,5,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_5_final_dim_256_tiles_dim_768_val_loss_0.6385_train_loss_0.7321_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.69,0.5823,6,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_6_final_dim_256_tiles_dim_768_val_loss_0.5823_train_loss_0.6900_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6601,0.6172,7,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_7_final_dim_256_tiles_dim_768_val_loss_0.6172_train_loss_0.6601_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6267,0.5474,8,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_8_final_dim_256_tiles_dim_768_val_loss_0.5474_train_loss_0.6267_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.6038,0.5398,9,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_9_final_dim_256_tiles_dim_768_val_loss_0.5398_train_loss_0.6038_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5673,0.4955,10,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_10_final_dim_256_tiles_dim_768_val_loss_0.4955_train_loss_0.5673_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5474,0.4972,11,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_11_final_dim_256_tiles_dim_768_val_loss_0.4972_train_loss_0.5474_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5377,0.4772,12,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_12_final_dim_256_tiles_dim_768_val_loss_0.4772_train_loss_0.5377_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5536,0.4633,13,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_13_final_dim_256_tiles_dim_768_val_loss_0.4633_train_loss_0.5536_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5119,0.4451,14,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_14_final_dim_256_tiles_dim_768_val_loss_0.4451_train_loss_0.5119_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.5011,0.447,15,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_15_final_dim_256_tiles_dim_768_val_loss_0.4470_train_loss_0.5011_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4858,0.4364,16,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_16_final_dim_256_tiles_dim_768_val_loss_0.4364_train_loss_0.4858_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4583,0.4405,17,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_17_final_dim_256_tiles_dim_768_val_loss_0.4405_train_loss_0.4583_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4712,0.4334,18,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_18_final_dim_256_tiles_dim_768_val_loss_0.4334_train_loss_0.4712_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4547,0.4167,19,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_19_final_dim_256_tiles_dim_768_val_loss_0.4167_train_loss_0.4547_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4424,0.398,20,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_20_final_dim_256_tiles_dim_768_val_loss_0.3980_train_loss_0.4424_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4285,0.4024,21,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_21_final_dim_256_tiles_dim_768_val_loss_0.4024_train_loss_0.4285_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4112,0.4049,22,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_22_final_dim_256_tiles_dim_768_val_loss_0.4049_train_loss_0.4112_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.4154,0.4197,23,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/model_epoch_23_final_dim_256_tiles_dim_768_val_loss_0.4197_train_loss_0.4154_arch_unet_encoder_name_resnet34.pt
unet,resnet34,0.405,0.3838,24,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/unet/resnet34/tiles_256/768x768/2024-07-31_17-56-46,models/best/model_epoch_24_final_dim_256_tiles_dim_768_val_loss_0.3838_train_loss_0.4050_arch_unet_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,1.0466,0.705,0,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-47-10,models/best/model_epoch_0_final_dim_256_tiles_dim_768_val_loss_0.7050_train_loss_1.0466_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,1.0498,0.8086,0,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/model_epoch_0_final_dim_256_tiles_dim_768_val_loss_0.8086_train_loss_1.0498_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.7235,0.6244,1,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_1_final_dim_256_tiles_dim_768_val_loss_0.6244_train_loss_0.7235_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.6141,0.5977,2,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_2_final_dim_256_tiles_dim_768_val_loss_0.5977_train_loss_0.6141_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.5643,0.4799,3,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_3_final_dim_256_tiles_dim_768_val_loss_0.4799_train_loss_0.5643_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.5288,0.5152,4,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/model_epoch_4_final_dim_256_tiles_dim_768_val_loss_0.5152_train_loss_0.5288_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4895,0.4589,5,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_5_final_dim_256_tiles_dim_768_val_loss_0.4589_train_loss_0.4895_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4753,0.4569,6,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_6_final_dim_256_tiles_dim_768_val_loss_0.4569_train_loss_0.4753_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4355,0.3958,7,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_7_final_dim_256_tiles_dim_768_val_loss_0.3958_train_loss_0.4355_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.425,0.3755,8,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/best/model_epoch_8_final_dim_256_tiles_dim_768_val_loss_0.3755_train_loss_0.4250_arch_DeepLabV3Plus_encoder_name_resnet34.pt
DeepLabV3Plus,resnet34,0.4111,0.4033,9,0.001,256.0,768,/home/andrea/Documents/unimib/Environment/exam/logs/DeepLabV3Plus/resnet34/tiles_256/768x768/2024-08-01_11-48-14,models/model_epoch_9_final_dim_256_tiles_dim_768_val_loss_0.4033_train_loss_0.4111_arch_DeepLabV3Plus_encoder_name_resnet34.pt
